"","YrSinceTrt_BR","Kingdom","Phylum","Class","Order","Family","Genus","Species","Abundance","Prevalence","Total_Abundance","Percentage"
"627","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_xenobiotica",77,3,1815106,0.00424217648996808
"628","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Rhinocladiella","Rhinocladiella_quercus",40,2,1815106,0.00220372804673666
"629","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_canescens",888,8,1815106,0.048922762637554
"630","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_catenatum",35,1,1815106,0.00192826204089458
"631","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_longicatenatum",46,1,1815106,0.00253428725374716
"632","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Talaromyces","Talaromyces_minioluteus",3017,3,1815106,0.166216187925113
"633","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Talaromyces","Talaromyces_rubrifaciens",208,1,1815106,0.0114593858430307
"634","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Talaromyces","Talaromyces_rugulosus",119,1,1815106,0.00655609093904158
"635","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Elaphomycetaceae","Elaphomyces","Elaphomyces_decipiens",16,1,1815106,0.000881491218694666
"636","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Penicillaginaceae","Penicillago","Penicillago_nodositata",234,2,1815106,0.0128918090734095
"637","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Sagenomella","Sagenomella_diversispora",4373,16,1815106,0.240922568709486
"638","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Sagenomella","Sagenomella_verticillata",2669,7,1815106,0.147043753918504
"639","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Auxarthron","Auxarthron_alboluteum",11,1,1815106,0.000606025212852583
"640","1 to 2","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Geoglossum","Geoglossum_nigritum",61,3,1815106,0.00336068527127341
"641","1 to 2","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Microglossum","Microglossum_griseoviride",1345,3,1815106,0.0741003555715203
"642","1 to 2","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Trichoglossum","Trichoglossum_hirsutum",5741,2,1815106,0.31629006790788
"643","1 to 2","Fungi","Ascomycota","Leotiomycetes","Helotiales","Chaetomellaceae","Pilidium","Pilidium_anglicum",18,4,1815106,0.000991677621031499
"644","1 to 2","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Rhizodermea","Rhizodermea_veluwensis",36,3,1815106,0.001983355242063
"645","1 to 2","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Trichosporiella","Trichosporiella_multisporum",8,1,1815106,0.000440745609347333
"646","1 to 2","Fungi","Ascomycota","Leotiomycetes","Helotiales","Gelatinodiscaceae","Neobulgaria","Neobulgaria_koningiana",93,2,1815106,0.00512366770866274
"647","1 to 2","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hamatocanthoscyphaceae","Hyalodendriella","Hyalodendriella_bialowiezensis",54,2,1815106,0.0029750328630945
"648","1 to 2","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hamatocanthoscyphaceae","Xenopolyscytalum","Xenopolyscytalum_pinea",149,4,1815106,0.00820888697409407
"649","1 to 2","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Ascocoryne","Ascocoryne_cylichnium",8,1,1815106,0.000440745609347333
"650","1 to 2","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Cyathicula","Cyathicula_amenti",30,2,1815106,0.0016527960350525
"651","1 to 2","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Tetracladium","Tetracladium_marchalianum",45,1,1815106,0.00247919405257875
"652","1 to 2","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Chalara","Chalara_hyalocuspica",38,2,1815106,0.00209354164439983
"653","1 to 2","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Chalara","Chalara_insignis",43,1,1815106,0.00236900765024191
"654","1 to 2","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Chalara","Chalara_piceae-abietis",11,1,1815106,0.000606025212852583
"655","1 to 2","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Mycoarthris","Mycoarthris_corallina",852,3,1815106,0.046939407395491
"656","1 to 2","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Hyaloscypha","Hyaloscypha_aureliella",31,2,1815106,0.00170788923622091
"657","1 to 2","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Olla","Olla_transiens",35,2,1815106,0.00192826204089458
"658","1 to 2","Fungi","Ascomycota","Leotiomycetes","Helotiales","Leotiaceae","Leotia","Leotia_lubrica",21,1,1815106,0.00115695722453675
"659","1 to 2","Fungi","Ascomycota","Leotiomycetes","Helotiales","Leptodontidiaceae","Leptodontidium","Leptodontidium_trabinellum",809,7,1815106,0.044570399745249
"660","1 to 2","Fungi","Ascomycota","Leotiomycetes","Helotiales","Mollisiaceae","Mollisia","Mollisia_novobrunsvicensis",121,6,1815106,0.00666627734137841
"661","1 to 2","Fungi","Ascomycota","Leotiomycetes","Helotiales","Mollisiaceae","Phialocephala","Phialocephala_helvetica",24,1,1815106,0.001322236828042
"662","1 to 2","Fungi","Ascomycota","Leotiomycetes","Helotiales","Mollisiaceae","Phialocephala","Phialocephala_trigonospora",92,1,1815106,0.00506857450749433
"663","1 to 2","Fungi","Ascomycota","Leotiomycetes","Helotiales","Myxotrichaceae","Myxotrichum","Myxotrichum_cancellatum",11,1,1815106,0.000606025212852583
"664","1 to 2","Fungi","Ascomycota","Leotiomycetes","Helotiales","Myxotrichaceae","Oidiodendron","Oidiodendron_chlamydosporicum",8352,21,1815106,0.460138416158616
"665","1 to 2","Fungi","Ascomycota","Leotiomycetes","Helotiales","Myxotrichaceae","Oidiodendron","Oidiodendron_eucalypti",38,1,1815106,0.00209354164439983
"666","1 to 2","Fungi","Ascomycota","Leotiomycetes","Helotiales","Myxotrichaceae","Oidiodendron","Oidiodendron_pilicola",181,6,1815106,0.00997186941148341
"667","1 to 2","Fungi","Ascomycota","Leotiomycetes","Helotiales","Tricladiaceae","Tricladium","Tricladium_terrestre",25,1,1815106,0.00137733002921042
"668","1 to 2","Fungi","Ascomycota","Leotiomycetes","Helotiales","Vibrisseaceae","Srinivasanomyces","Srinivasanomyces_kangrensis",37,4,1815106,0.00203844844323141
"669","1 to 2","Fungi","Ascomycota","Leotiomycetes","Thelebolales","Pseudeurotiaceae","Pseudogymnoascus","Pseudogymnoascus_roseus",365,3,1815106,0.0201090184264721
