"","Fire_Mod","Kingdom","Phylum","Class","Order","Family","Genus","Species","Abundance","Prevalence","Total_Abundance","Percentage"
"482","Untreated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_sublilacina",2899,21,1981964,0.146269054331966
"483","Untreated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_tenuirhizomorpha",10,1,1981964,0.000504550032190292
"484","Untreated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_terrestris",763,3,1981964,0.0384971674561193
"485","Untreated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_viridibasidia",18,1,1981964,0.000908190057942526
"486","Untreated","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Trechispora_caucasica",9,1,1981964,0.000454095028971263
"487","Untreated","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Trechispora_hymenocystis",6,1,1981964,0.000302730019314175
"488","Untreated","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Trechispora_invisitata",339,6,1981964,0.0171042460912509
"489","Untreated","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Trechispora_microspora",14,1,1981964,0.000706370045066409
"490","Untreated","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Trechispora_stellulata",4096,3,1981964,0.206663693185144
"491","Untreated","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Trechispora_stevensonii",43,1,1981964,0.00216956513841826
"492","Untreated","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Trechispora_verruculosa",41,4,1981964,0.0020686551319802
"493","Untreated","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Chionosphaeraceae","Cystobasidiopsis","Cystobasidiopsis_nirenbergiae",7,1,1981964,0.000353185022533204
"494","Untreated","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Chionosphaeraceae","Kurtzmanomyces","Kurtzmanomyces_tardus",11,1,1981964,0.000555005035409321
"495","Untreated","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Phleogenaceae","Helicogloea","Helicogloea_compressa",11,1,1981964,0.000555005035409321
"496","Untreated","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Phleogenaceae","Helicogloea","Helicogloea_exigua",143,5,1981964,0.00721506546032118
"497","Untreated","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Phleogenaceae","Helicogloea","Helicogloea_farinacea",28,1,1981964,0.00141274009013282
"498","Untreated","Fungi","Basidiomycota","Cystobasidiomycetes","Naohideales","Naohideaceae","Naohidea","Naohidea_sebacea",34,2,1981964,0.00171547010944699
"499","Untreated","Fungi","Basidiomycota","Exobasidiomycetes","Exobasidiales","Exobasidiaceae","Exobasidium","Exobasidium_woronichinii",8,1,1981964,0.000403640025752234
"500","Untreated","Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Basidioascus","Basidioascus_magus",4061,37,1981964,0.204897768072478
"501","Untreated","Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Geminibasidium","Geminibasidium_donianum",248,1,1981964,0.0125128407983192
"502","Untreated","Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Geminibasidium","Geminibasidium_hirsutum",568,8,1981964,0.0286584418284086
"503","Untreated","Fungi","Basidiomycota","Microbotryomycetes","Heterogastridiales","Heterogastridiaceae","Heterogastridium","Heterogastridium_pycnidioideum",9,1,1981964,0.000454095028971263
"504","Untreated","Fungi","Basidiomycota","Microbotryomycetes","Kriegeriales","Kriegeriaceae","Yamadamyces","Yamadamyces_rosulatus",26,2,1981964,0.00131183008369476
"505","Untreated","Fungi","Basidiomycota","Microbotryomycetes","Leucosporidiales","Leucosporidiaceae","Leucosporidium","Leucosporidium_krtinense",14,1,1981964,0.000706370045066409
"506","Untreated","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Fellozyma","Fellozyma_inositophila",13,1,1981964,0.00065591504184738
"507","Untreated","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Hamamotoa","Hamamotoa_cerberi",7,1,1981964,0.000353185022533204
"508","Untreated","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Hamamotoa","Hamamotoa_lignophila",6,1,1981964,0.000302730019314175
"509","Untreated","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Slooffia","Slooffia_pilatii",6,1,1981964,0.000302730019314175
"510","Untreated","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Slooffia","Slooffia_tsugae",86,2,1981964,0.00433913027683651
"511","Untreated","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Microbotryomycetes_fam_Incertae_sedis","Curvibasidium","Curvibasidium_cygneicollum",170,9,1981964,0.00857735054723496
"512","Untreated","Fungi","Basidiomycota","Microbotryomycetes","Rosettozymales","Rosettozymaceae","Rosettozyma","Rosettozyma_motuoensis",7,1,1981964,0.000353185022533204
"513","Untreated","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodosporidiobolus","Rhodosporidiobolus_colostri",46,5,1981964,0.00232093014807534
"514","Untreated","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Sporobolomyces","Sporobolomyces_johnsonii",106,5,1981964,0.0053482303412171
"515","Untreated","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Cystofilobasidiaceae","Cystofilobasidium","Cystofilobasidium_capitatum",48,1,1981964,0.0024218401545134
"516","Untreated","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Itersonilia","Itersonilia_pannonica",10,1,1981964,0.000504550032190292
"517","Untreated","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Krasilnikovozyma","Krasilnikovozyma_huempii",26,2,1981964,0.00131183008369476
"518","Untreated","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Krasilnikovozyma","Krasilnikovozyma_tahquamenonensis",13,1,1981964,0.00065591504184738
"519","Untreated","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Piskurozyma","Piskurozyma_cylindrica",25,3,1981964,0.00126137508047573
"520","Untreated","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Piskurozyma","Piskurozyma_taiwanensis",45,3,1981964,0.00227047514485631
"521","Untreated","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Solicoccozyma","Solicoccozyma_fuscescens",2081,16,1981964,0.1049968616988
"522","Untreated","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Solicoccozyma","Solicoccozyma_terricola",20666,45,1981964,1.04270309652446
"523","Untreated","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","Vishniacozyma_heimaeyensis",8,1,1981964,0.000403640025752234
"524","Untreated","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","Vishniacozyma_victoriae",17,1,1981964,0.000857735054723496
"525","Untreated","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Cryptococcaceae","Cryptococcus","Cryptococcus_festucosus",14,1,1981964,0.000706370045066409
"526","Untreated","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Cryptococcaceae","Cryptococcus","Cryptococcus_ramirezgomezianus",286,7,1981964,0.0144301309206424
"527","Untreated","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Naemateliaceae","Naematelia","Naematelia_aurantia",6,1,1981964,0.000302730019314175
"528","Untreated","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma","Saitozyma_podzolica",84779,45,1981964,4.27752471790608
"529","Untreated","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Apiotrichum","Apiotrichum_laibachii",38,2,1981964,0.00191729012232311
"530","Untreated","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Apiotrichum","Apiotrichum_wieringae",109,3,1981964,0.00549959535087418
"531","Untreated","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Pascua","Pascua_guehoae",21,1,1981964,0.00105955506759961
"532","Untreated","Fungi","Basidiomycota","Tritirachiomycetes","Tritirachiales","Tritirachiaceae","Paratritirachium","Paratritirachium_curvibasidium",5,1,1981964,0.000252275016095146
"533","Untreated","Fungi","Basidiomycota","Tritirachiomycetes","Tritirachiales","Tritirachiaceae","Tritirachium","Tritirachium_cinnamomeum",1193,16,1981964,0.0601928188403018
"534","Untreated","Fungi","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytridiaceae","Dendrochytridium","Dendrochytridium_crassum",6,1,1981964,0.000302730019314175
"535","Untreated","Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","Rhizophlyctidaceae","Rhizophlyctis","Rhizophlyctis_rosea",157,8,1981964,0.00792143550538759
"536","Untreated","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiales_fam_Incertae_sedis","Operculomyces","Operculomyces_laminatus",257,3,1981964,0.0129669358272905
"537","Untreated","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Terramycetaceae","Terramyces","Terramyces_subangulosus",108,2,1981964,0.00544914034765515
"538","Untreated","Fungi","Entomophthoromycota","Entomophthoromycetes","Entomophthorales","Ancylistaceae","Conidiobolus","Conidiobolus_coronatus",51,2,1981964,0.00257320516417049
"539","Untreated","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_fanjing",38,2,1981964,0.00191729012232311
"540","Untreated","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Dominikia","Dominikia_aurea",394,7,1981964,0.0198792712682975
"541","Untreated","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","Glomus_microcarpum",349,4,1981964,0.0176087961234412
"542","Untreated","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","Rhizophagus_irregularis",17,1,1981964,0.000857735054723496
"543","Untreated","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales","Paraglomeraceae","Paraglomus","Paraglomus_laccatum",62,1,1981964,0.00312821019957981
"544","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Dissophora","Dissophora_globulifera",117,7,1981964,0.00590323537662642
"545","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Entomortierella","Entomortierella_beljakovae",23,2,1981964,0.00116046507403767
"546","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Gryganskiella","Gryganskiella_cystojenkinii",3061,39,1981964,0.154442764853448
"547","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Linnemannia","Linnemannia_amoeboidea",7552,24,1981964,0.381036184310109
"548","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Linnemannia","Linnemannia_gamsii",5465,25,1981964,0.275736592591995
"549","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Linnemannia","Linnemannia_hyalina",888,15,1981964,0.0448040428584979
"550","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Lunasporangiospora","Lunasporangiospora_selenospora",37,1,1981964,0.00186683511910408
"551","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_alliacea",928,9,1981964,0.0468222429872591
"552","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_ambigua",49,2,1981964,0.00247229515773243
"553","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_angusta",4726,15,1981964,0.238450345213132
"554","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_bainieri",179,3,1981964,0.00903144557620623
"555","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_basiparvispora",7487,26,1981964,0.377756609100872
"556","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_bisporalis",21691,10,1981964,1.09441947482396
"557","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_calciphila",1958,22,1981964,0.0987908963028592
"558","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_capitata",51,1,1981964,0.00257320516417049
"559","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_echinula",553,14,1981964,0.0279016167801232
"560","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_elongatula",134,5,1981964,0.00676097043134991
"561","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_fluviae",3675,15,1981964,0.185422136829932
"562","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_gemmifera",1575,13,1981964,0.079466630069971
"563","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_macrocystis",1606,2,1981964,0.0810307351697609
"564","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_paraensis",231,2,1981964,0.0116551057435957
"565","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_pseudozygospora",2094,22,1981964,0.105652776740647
"566","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_pulchella",2314,17,1981964,0.116752877448834
"567","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_simplex",366,2,1981964,0.0184665311781647
"568","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_tsukubaensis",28,3,1981964,0.00141274009013282
"569","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_turficola",36,1,1981964,0.00181638011588505
"570","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Podila","Podila_humilis",82105,45,1981964,4.14260803929839
"571","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Podila","Podila_minutissima",39454,44,1981964,1.99065169700358
"572","Untreated","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Cunninghamellaceae","Absidia","Absidia_cylindrospora",543,11,1981964,0.0273970667479329
"573","Untreated","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Cunninghamellaceae","Absidia","Absidia_glauca",56,5,1981964,0.00282548018026564
"574","Untreated","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Cunninghamellaceae","Absidia","Absidia_macrospora",10,1,1981964,0.000504550032190292
"575","Untreated","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Mucoraceae","Mucor","Mucor_mucedo",42,1,1981964,0.00211911013519923
"576","Untreated","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Mucoraceae","Mucor","Mucor_saturninus",1279,3,1981964,0.0645319491171383
"577","Untreated","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis_autotrophica",818,7,1981964,0.0412721926331659
"578","Untreated","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis_changbaiensis",6509,37,1981964,0.328411615952661
"579","Untreated","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis_dimorpha",23185,44,1981964,1.16979924963319
"580","Untreated","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis_isabellina",12362,39,1981964,0.623724749793639
"581","Untreated","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis_ramanniana",285,12,1981964,0.0143796759174233
"582","Untreated","Fungi","Rozellomycota","Rozellomycota_cls_Incertae_sedis","Rozellomycota_ord_Incertae_sedis","Rozellomycota_fam_Incertae_sedis","Paramicrosporidium","Paramicrosporidium_saccamoebae",5,1,1981964,0.000252275016095146
"583","Treated","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Dissoconiaceae","Ramichloridium","Ramichloridium_anceps",29,2,1981964,0.00146319509335185
"584","Treated","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae","Hormonema","Hormonema_macrosporum",61,4,1981964,0.00307775519636078
